店舗名,町名,電話番号,取り扱い商品・サービス,大型店,lat,lng,精度,ソース
スズキアリ－ナ高前,大八木町,027-363-3111,自動車,,36.36134,138.999573,town,gsi
善如寺自動車,下之城町,027-323-9336,自動車,,36.308746,139.031006,town,gsi
反町自動車ボデー,倉賀野町,027-346-0957,自動車,,36.298168,139.057709,town,gsi
タイヤ市場 高崎倉賀野店,倉賀野町,027-329-5881,自動車,,36.298168,139.057709,town,gsi
タイヤ市場 高崎緑町店,緑町,027-386-2477,自動車,,36.350552,139.002823,town,gsi
タイヤ館 高崎,飯塚町,027-361-7622,自動車,,36.341881,139.006836,town,gsi
タイヤ館 高崎北,棟高町,027-310-4848,自動車,,36.385422,139.006836,town,gsi
太陽自動車整備工場,棟高町,027-373-0239,自動車,,36.385422,139.006836,town,gsi
タジマタイヤ,棟高町,027-373-2252,自動車,,36.385422,139.006836,town,gsi
TAX高崎店,柴崎町,027-384-6011,自動車,,36.314983,139.056091,town,gsi
東部オート サービスセンター,大八木町,027-364-2811,自動車,,36.36134,138.999573,town,gsi
トヨタカローラ高崎 ウェルサイトとんやまち,問屋町西,027-363-0001,自動車,,36.349506,139.005585,town,gsi
トヨタカローラ高崎 クルマックス高崎,上小塙町,027-344-2311,自動車,,36.355717,138.977493,town,gsi
トヨタカローラ高崎 群馬町すがや店,菅谷町,027-373-6811,自動車,,36.378056,139.015472,town,gsi
トヨタカローラ高崎 高崎インター京目店,京目町,027-352-6811,自動車,,36.348099,139.056732,town,gsi
トヨタカローラ高崎 高崎駅西口店,新田町,027-325-2866,自動車,,36.319935,139.008072,town,gsi
トヨタカローラ高崎 問屋町店,問屋町西,027-363-2412,自動車,,36.349506,139.005585,town,gsi
トヨナガ 六郷店,上小鳥町,027-363-6511,自動車,,36.356945,138.988312,town,gsi
トヨナガ 小八木店,小八木町,027-370-5511,自動車,,36.36195,139.014374,town,gsi
ナガイ,江木町,027-323-4100,自動車,,36.331066,139.020416,town,gsi
"ネッツトヨタグンマ 高崎駅東口店 中古車セン
ター",倉賀野町,027-329-5600,自動車,,36.298168,139.057709,town,gsi
ネッツトヨタ群馬 高崎駅東口店,上中居町,027-310-1117,自動車,,36.31897,139.030075,town,gsi
ネッツトヨタ群馬 高崎おおやぎ店,小八木町,027-362-2211,自動車,,36.36195,139.014374,town,gsi
ネッツトヨタGTGぐんま とんやまち店,緑町,027-363-1515,自動車,,36.350552,139.002823,town,gsi
ネッツトヨタ高崎 高崎かみなかい店,上中居町,027-324-5151,自動車,,36.31897,139.030075,town,gsi
パックアール,日高市,027-388-8002,自動車,,36.359898,139.034042,town,gsi
肥田自動車,並榎町,027-322-3198,自動車,,36.338478,138.992172,town,gsi
フォルクスワーゲン高崎,東町,027-320-8711,自動車,,36.325928,139.015869,town,gsi
フォルクスワーゲン高前,正観寺町,027-370-5111,自動車,,36.371819,139.018997,town,gsi
富士スバル 高崎倉賀野店,倉賀野町,027-346-1361,自動車,,36.298168,139.057709,town,gsi
富士スバル 高崎店,緑町,027-361-2301,自動車,,36.350552,139.002823,town,gsi
堀内自動車ボデー,箕郷町和田山,027-371-5754,自動車,,36.379814,138.951843,town,gsi
堀越モータース,吉井町長根,027-387-3176,自動車,,36.241974,138.960907,town,gsi
ホンダカーズ群馬 高崎貝沢店,貝沢町,027-362-6336,自動車,,36.34441,139.023041,town,gsi
ホンダカーズ群馬 高崎倉賀野店,倉賀野町,027-346-2670,自動車,,36.298168,139.057709,town,gsi
ホンダカーズ群馬 高崎豊岡店,上豊岡町,027-381-6830,自動車,,36.338272,138.966644,town,gsi
ホンダカーズ群馬 高崎中居店,上中居町,027-353-1177,自動車,,36.31897,139.030075,town,gsi
ホンダカーズ群馬 高崎緑町店,緑町,027-362-2526,自動車,,36.350552,139.002823,town,gsi
ホンダ販売,片岡町,027-322-2900,自動車,,36.320522,138.996811,town,gsi
峯岸自動車,吉井町矢田,027-387-2314,自動車,,36.250435,138.997314,town,gsi
三山整備,塚田町,027-373-1324,自動車,,36.388268,139.021866,town,gsi
望月自動車,倉賀野町,027-346-2210,自動車,,36.298168,139.057709,town,gsi
桃太郎車検,棟高町,027-372-6810,自動車,,36.385422,139.006836,town,gsi
U-Select高崎,上並榎町,027-361-4017,自動車,,36.340405,138.986862,town,gsi
ヨコタ イツモレンタカー高崎店,柴崎町,027-350-7878,自動車,,36.314983,139.056091,town,gsi
ヨコタ ホリデー車検高崎,柴崎町,027-350-7878,自動車,,36.314983,139.056091,town,gsi
リボルト高崎,聖石町,027-386-3232,自動車,,36.317616,139.000122,town,gsi
ワイブロス高崎,片岡町,027-329-7200,自動車,,36.320522,138.996811,town,gsi
石川写真工房,芝塚町,027-330-2525,写真撮影,,36.334103,139.013763,town,gsi
市村写真館,上並榎町,027-362-6789,写真撮影,,36.340405,138.986862,town,gsi
ウラノ写真館,寺尾町,027-323-1288,写真撮影,,36.297123,138.990768,town,gsi
EGG/STUDIO EGG高崎,石原町,027-321-6543,写真撮影,,36.305721,138.99585,town,gsi
金子写真館,あら町,027-322-2853,写真撮影,,36.322086,139.007858,town,gsi
写真のミナミ,吉井町下長根,027-387-2373,写真撮影,,36.249714,138.976486,town,gsi
スタジオ アカリ,上小塙町,027-381-5062,写真撮影,,36.355717,138.977493,town,gsi
スタジオタナカ,宮元町,027-325-4649,写真撮影,,36.322605,139.005295,town,gsi
トモヱ写真館,吉井町吉井,027-387-2691,写真撮影,,36.258095,138.986023,town,gsi
Piro Photo Works,上並榎町,090-5821-3430,写真撮影,,36.340405,138.986862,town,gsi
Ｐｈｏｔｏ Ｓｔｕｄｉｏ PARC,緑町,027-365-2468,写真撮影,,36.350552,139.002823,town,gsi
フォトスタジオアリュージュ,島野町,027-381-6733,写真撮影,,36.337391,139.063797,town,gsi
フォトスタジオ ツーショット,下小鳥町,027-363-7212,写真撮影,,36.353416,138.996078,town,gsi
フォトスタジオヨシイ,中居町,027-352-6886,写真撮影,,36.320415,139.037994,town,gsi
photo house TOPIC,山田町,027-335-6200,写真撮影,,36.332062,139.008011,town,gsi
丸山写真館,金古町,027-373-2074,写真撮影,,36.412426,138.994278,town,gsi
ヨコタフォトオフィス,大八木町,027-364-4133,写真撮影,,36.36134,138.999573,town,gsi
赤坂酒店,吉井町吉井,027-387-2115,酒類,,36.258095,138.986023,town,gsi
あだち酒店,上大類町,027-352-7729,酒類,,36.336403,139.033966,town,gsi
五十嵐酒店,江木町,027-322-5746,酒類,,36.331066,139.020416,town,gsi
内山商店,矢中町,027-346-1837,酒類,,36.310818,139.050934,town,gsi
大久保酒店,下豊岡町,027-322-5520,酒類,,36.332787,138.985275,town,gsi
大塚酒店,本町,027-322-4321,酒類,,36.33099,139.00386,town,gsi
角田商店,筑縄町,027-388-9367,酒類,,36.352173,138.987961,town,gsi
春日屋酒店,請地町,027-322-2476,酒類,,36.33432,139.003326,town,gsi
酒のやまや 高崎店,上中居町,027-320-7060,酒類,,36.31897,139.030075,town,gsi
酒の吉田屋,新町,0274-42-0456,酒類,,36.272076,139.111679,town,gsi
十一屋酒店,吉井町吉井,027-387-3355,酒類,,36.258095,138.986023,town,gsi
鈴木酒店,保渡田町,027-373-0556,酒類,,36.383381,138.981018,town,gsi
須田商店,下大島町,027-343-2404,酒類,,36.352768,138.940659,town,gsi
TAKASAKI WINE SHOP 橋本屋,連雀町,027-324-0141,酒類,,36.324718,139.007156,town,gsi
仲沢酒店,八千代町,027-328-4580,酒類,,36.32378,138.993332,town,gsi
春川酒店,栄町,027-322-7484,酒類,,36.320877,139.015915,town,gsi
本間 酒店,和田町,027-322-5060,酒類,,36.316555,139.0112,town,gsi
依田商店,剣崎町,027-343-6833,酒類,,36.344723,138.95549,town,gsi
リカーショップ やまじょう,倉渕町三ノ倉,027-378-2067,酒類,,36.420166,138.808609,town,gsi
リカーハウス ナカヤ,京目町,027-352-5205,酒類,,36.348099,139.056732,town,gsi
"食料品・スーパー・弁当・惣菜・お茶・
コーヒー等",,食料品・スーパ,食ー料・品弁・ス当ー・パ惣ー菜・弁・お当茶・惣・菜コ・ーお茶ヒ・ーコー等ヒー等,,,,none,
麻生商店,吉井町吉井,027-387-2027,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.258095,138.986023,town,gsi
アバンセ 群馬町店,金古町,027-372-5778,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.412426,138.994278,town,gsi
アピタ高崎店,矢中町,027-346-1001,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.310818,139.050934,town,gsi
新井園茶店,成田町,027-322-5640,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.332283,139.003983,town,gsi
イオンスタイル高崎駅前,八島町,027-321-8111,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,OPA,36.32185,139.0112,town,gsi
イオンリテール イオンスタイル高崎,棟高町,027-310-9500,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,イオンモール,36.385422,139.006836,town,gsi
石心,吉井町吉井川,027-387-2325,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.249817,138.988113,town,gsi
いわおや,東町,027-329-6686,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.325928,139.015869,town,gsi
うまいものマーケット,栄町,027-327-8686,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,ヤマダデンキ LABI1,36.320877,139.015915,town,gsi
ABCガーデンズ,乗附町,027-323-8147,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.318325,138.970718,town,gsi
江戸吉商店,江木町,027-322-3974,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.331066,139.020416,town,gsi
えびす弁当,石原町,027-326-1758,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.305721,138.99585,town,gsi
王家飯店,大八木町,090-6478-7411,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.36134,138.999573,town,gsi
大澤乳業,吉井町吉井,027-387-2738,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.258095,138.986023,town,gsi
大判焼 吉甘,八千代町,027-386-4102,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.32378,138.993332,town,gsi
大政商店,連雀町,027-322-2484,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.324718,139.007156,town,gsi
お元氣ですか,問屋町,027-364-4700,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.348717,139.008499,town,gsi
小田原屋,あら町,027-322-2540,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.322086,139.007858,town,gsi
親方焼肉弁当,上並榎町,090-4077-0835,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.340405,138.986862,town,gsi
角上魚類 高崎店,貝沢町,027-353-1114,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.34441,139.023041,town,gsi
果実工房 ありさか,大沢町,027-386-4382,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.350918,139.063828,town,gsi
果汁工房 果琳 Karin,棟高町,027-310-9420,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,イオンモール,36.385422,139.006836,town,gsi
割烹のり弁はれとけ,片岡町,027-386-9030,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.320522,138.996811,town,gsi
金子園,連雀町,027-322-3372,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.324718,139.007156,town,gsi
カルディコーヒーファーム,八島町,027-381-6684,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,OPA,36.32185,139.0112,town,gsi
KALDI COFFEE FARM,棟高町,027-310-9012,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,イオンモール,36.385422,139.006836,town,gsi
カレーとライス 与平,下豊岡町,,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.332787,138.985275,town,gsi
かわばんち,八島町,027-388-0593,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,イーサイト,36.32185,139.0112,town,gsi
関越冷蔵直売センター,下大類町,027-352-5542,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.315952,139.062363,town,gsi
韓ビニ,八島町,090-3319-3830,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,モントレー,36.32185,139.0112,town,gsi
Kim's Deli,矢中町,090-8945-8995,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.310818,139.050934,town,gsi
業務スーパー高崎江木店,江木町,027-320-6565,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.331066,139.020416,town,gsi
業務スーパー高崎中泉店,中泉町,027-372-5720,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.373325,139.000565,town,gsi
銀のさら 高崎店,緑町,027-361-9000,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.350552,139.002823,town,gsi
久世福商店,八島町,027-388-1090,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,モントレー,36.32185,139.0112,town,gsi
グル米四季菜館 筑縄店,筑縄町,027-362-8313,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.352173,138.987961,town,gsi
グル米四季菜館 中居店,矢中町,027-353-5757,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.310818,139.050934,town,gsi
クレープマン,江木町,090-1769-9314,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.331066,139.020416,town,gsi
糀屋 問屋町店,問屋町,027-370-4012,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.348717,139.008499,town,gsi
糀屋 元紺屋町店,元紺屋町,027-322-2911,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.32682,139.007874,town,gsi
コープぐんま コープ寺尾店,寺尾町,027-310-7788,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.297123,138.990768,town,gsi
コープみさと店,箕郷町上芝,027-395-4692,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.386776,138.959167,town,gsi
コトブキ物産 工場直売店,江木町,027-324-1255,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.331066,139.020416,town,gsi
ゴンチャ,八島町,027-388-8178,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,イーサイト,36.32185,139.0112,town,gsi
ゴンチャ,八島町,027-386-4511,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,OPA,36.32185,139.0112,town,gsi
三喜卵太郎,下里見町,027-343-3884,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.359371,138.918839,town,gsi
三光ファーム直売所,京目町,027-384-3210,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.348099,139.056732,town,gsi
JAはぐくみ はにわの里,保渡田町,027-372-4448,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.383381,138.981018,town,gsi
JAはぐくみ ふれあいの郷,上里見町,027-374-2240,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.378292,138.858521,town,gsi
JAファーマーズ高崎吉井,吉井町片山,027-320-3174,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.261852,138.963821,town,gsi
JAファーマーズ高崎棟高店,棟高町,027-310-0077,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.385422,139.006836,town,gsi
島津,羅漢町,027-322-5719,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.327358,139.009064,town,gsi
