店舗名,町名,電話番号,取り扱い商品・サービス,大型店,lat,lng,精度,ソース
河野サイクル,倉賀野町,027-346-2489,自転車・バイク,,36.297183,139.044594,approx,geocoding.jp
神戸サイクル,連雀町,027-322-5615,自転車・バイク,,36.32492,139.006865,approx,geocoding.jp
黒沢輪店,飯塚町,027-361-2258,自転車・バイク,,36.340633,139.000201,approx,geocoding.jp
小林モータース,飯塚町,090-1404-2806,自転車・バイク,,36.339556,139.00482,approx,geocoding.jp
サイクルショップ しんせき,高関町,027-322-2955,自転車・バイク,,36.327509,139.024701,approx,geocoding.jp
CYCLETECH-IKD,若松町,027-387-0230,自転車・バイク,,36.318156,139.003554,approx,geocoding.jp
サイクルハウスWISH 高崎足門店,足門町,027-372-5550,自転車・バイク,,36.396262,138.998133,approx,geocoding.jp
ＣＹＣＬＥ ＹＯＳＨＩＤＡ,問屋町,027-363-8161,自転車・バイク,,36.346402,139.014296,approx,geocoding.jp
重田自転車店,江木町,027-322-2845,自転車・バイク,,36.327913,139.019715,approx,geocoding.jp
清水輪店,沖町,027-343-6028,自転車・バイク,,36.357362,138.953396,approx,geocoding.jp
ゼブラ自転車高崎販売,上中居町,027-322-0015,自転車・バイク,,36.313583,139.026929,approx,geocoding.jp
武井自転車,山名町,027-346-2407,自転車・バイク,,36.276893,139.040383,approx,geocoding.jp
塚越オートショップ,上並榎町,027-361-1922,自転車・バイク,,36.340854,138.987474,approx,geocoding.jp
Bikeshop Fresh,飯塚町,027-384-2902,自転車・バイク,,36.343782,139.009881,approx,geocoding.jp
宮一自転車商会,石原町,027-322-3810,自転車・バイク,,36.306936,139.000999,approx,geocoding.jp
ヤマダモータース剣崎,剣崎町,027-344-1808,自転車・バイク,,36.345124,138.958837,approx,geocoding.jp
ART'S FACTORY,島野町,027-329-6302,自動車,,36.33458,139.068974,approx,geocoding.jp
飯塚モータース,大八木町,027-361-2487,自動車,,36.364707,139.000813,approx,geocoding.jp
イエローハット 高崎小鳥店,緑町,027-363-1771,自動車,,36.352054,139.000162,approx,geocoding.jp
イエローハット 前橋インター店,中尾町,027-370-8861,自動車,,36.37562,139.033293,approx,geocoding.jp
石原オートサービス,八幡原町,027-347-4101,自動車,,36.302577,139.090216,approx,geocoding.jp
乾モータース,中里見町,027-374-1924,自動車,,36.370841,138.903609,approx,geocoding.jp
エスジーオート,下豊岡町,027-395-5959,自動車,,36.335792,138.981225,approx,geocoding.jp
大島タイヤ商会 ミスタータイヤマン群馬町店,福島町,027-372-5832,自動車,,36.365475,139.001168,approx,geocoding.jp
オートアールズ 高前バイパス店,緑町,027-364-6665,自動車,,36.350277,139.004133,approx,geocoding.jp
オートウェイ高崎店,飯塚町,027-363-8211,自動車,,36.346991,138.99804,approx,geocoding.jp
Auto garage Valiente,吉井町吉井川,027-377-5221,自動車,,36.252314,138.99175,approx,geocoding.jp
オートショップ喜多野,新町,0274-42-8380,自動車,,36.278643,139.116625,approx,geocoding.jp
オートバックス 高崎倉賀野店,倉賀野町,027-346-7771,自動車,,36.301946,139.054655,approx,geocoding.jp
小椋自動車整備工場,大沢町,027-352-7554,自動車,,36.353616,139.061151,approx,geocoding.jp
カーコンビニ倶楽部 石原自動車ボデー,八千代町,027-325-6754,自動車,,36.324478,138.987205,approx,geocoding.jp
カーペイント,上小鳥町,027-361-2925,自動車,,36.360392,138.986498,approx,geocoding.jp
金古自動車,金古町,027-373-1165,自動車,,36.407138,139.002271,approx,geocoding.jp
ガレージ・クエスト,箕郷町生原,027-360-7255,自動車,,36.38071,139.112559,approx,geocoding.jp
北原タイヤ商会,高関町,027-323-5988,自動車,,36.327773,139.025101,approx,geocoding.jp
木戸原モータース,中室田町,027-374-2307,自動車,,36.389574,138.871939,approx,geocoding.jp
GREYSTONE Carwash and Café,倉賀野町,027-395-4006,自動車,,36.298687,139.03959,approx,geocoding.jp
群馬電装 販売部,南大類町,027-327-2891,自動車,,36.328348,139.032009,approx,geocoding.jp
群馬電装 本社,江木町,027-323-3622,自動車,,36.328009,139.021185,approx,geocoding.jp
群馬トヨタ自動車 高崎東町店,東町,027-323-8458,自動車,,36.325781,139.013999,approx,geocoding.jp
群馬トヨタ自動車 高崎倉賀野店,倉賀野町,027-346-2811,自動車,,36.294255,139.059246,approx,geocoding.jp
群馬トヨタ自動車 高崎問屋町店,問屋町,027-362-0211,自動車,,36.347708,139.014893,approx,geocoding.jp
群馬トヨタ自動車 高前バイパス店,正観寺町,027-362-5168,自動車,,36.367619,139.021552,approx,geocoding.jp
群馬トヨタ自動車 RVパーク,倉賀野町,027-346-2626,自動車,,36.294629,139.059607,approx,geocoding.jp
群馬トヨタ自動車 GR Garage 高崎IC,島野町,027-353-8686,自動車,,36.344071,139.032938,approx,geocoding.jp
群馬トヨタ自動車 高崎インター島野店,島野町,027-353-3611,自動車,,36.338242,139.052435,approx,geocoding.jp
群馬トヨタ自動車 U.Park高崎江木店,江木町,027-386-9543,自動車,,36.338272,139.052442,approx,geocoding.jp
群馬三菱自動車販売 中央店,小八木町,027-361-2233,自動車,,36.366144,139.02054,approx,geocoding.jp
広栄自動車商会,下室田町,027-374-2228,自動車,,36.388833,138.900364,approx,geocoding.jp
コバック高崎店,末広町,027-325-2563,自動車,,36.333186,139.007909,approx,geocoding.jp
ジェームス 高崎問屋町店,問屋町,027-370-5164,自動車,,36.349872,139.013199,approx,geocoding.jp
清水谷モータース,下室田町,027-374-0593,自動車,,36.38112,138.883338,approx,geocoding.jp
清水モータース,中室田町,,自動車,,36.390135,138.86722,approx,geocoding.jp
車検のコバック高崎町屋店,町屋町,027-344-2121,自動車,,36.355796,138.938576,approx,geocoding.jp
祥和商事,下和田町,027-326-0082,自動車,,36.31509,139.013445,approx,geocoding.jp
スズキアリ－ナ高前,大八木町,027-363-3111,自動車,,36.354484,139.011065,approx,geocoding.jp
善如寺自動車,下之城町,027-323-9336,自動車,,36.307373,139.028959,approx,geocoding.jp
反町自動車ボデー,倉賀野町,027-346-0957,自動車,,36.294358,139.065374,approx,geocoding.jp
タイヤ市場 高崎倉賀野店,倉賀野町,027-329-5881,自動車,,36.301365,139.054155,approx,geocoding.jp
タイヤ市場 高崎緑町店,緑町,027-386-2477,自動車,,36.349955,139.003187,approx,geocoding.jp
タイヤ館 高崎,飯塚町,027-361-7622,自動車,,36.342427,138.996201,approx,geocoding.jp
タイヤ館 高崎北,棟高町,027-310-4848,自動車,,36.380773,139.009011,approx,geocoding.jp
太陽自動車整備工場,棟高町,027-373-0239,自動車,,36.379461,139.009002,approx,geocoding.jp
タジマタイヤ,棟高町,027-373-2252,自動車,,36.382009,139.000228,approx,geocoding.jp
TAX高崎店,柴崎町,027-384-6011,自動車,,36.320283,139.056783,approx,geocoding.jp
東部オート サービスセンター,大八木町,027-364-2811,自動車,,36.365173,139.004417,approx,geocoding.jp
トヨタカローラ高崎 ウェルサイトとんやまち,問屋町西,027-363-0001,自動車,,36.348233,139.004314,approx,geocoding.jp
トヨタカローラ高崎 クルマックス高崎,上小塙町,027-344-2311,自動車,,36.353588,138.978615,approx,geocoding.jp
トヨタカローラ高崎 群馬町すがや店,菅谷町,027-373-6811,自動車,,36.381962,139.01996,approx,geocoding.jp
トヨタカローラ高崎 高崎インター京目店,京目町,027-352-6811,自動車,,36.342973,139.062574,approx,geocoding.jp
トヨタカローラ高崎 高崎駅西口店,新田町,027-325-2866,自動車,,36.320233,139.008844,approx,geocoding.jp
トヨタカローラ高崎 問屋町店,問屋町西,027-363-2412,自動車,,36.348459,139.003821,approx,geocoding.jp
トヨナガ 六郷店,上小鳥町,027-363-6511,自動車,,36.353927,138.987066,approx,geocoding.jp
トヨナガ 小八木店,小八木町,027-370-5511,自動車,,36.358674,139.011049,approx,geocoding.jp
ナガイ,江木町,027-323-4100,自動車,,36.331747,139.014564,approx,geocoding.jp
"ネッツトヨタグンマ 高崎駅東口店 中古車セン
ター",倉賀野町,027-329-5600,自動車,,36.303524,139.028673,approx,geocoding.jp
ネッツトヨタ群馬 高崎駅東口店,上中居町,027-310-1117,自動車,,36.321275,139.024837,approx,geocoding.jp
ネッツトヨタ群馬 高崎おおやぎ店,小八木町,027-362-2211,自動車,,36.35974,139.010163,approx,geocoding.jp
ネッツトヨタGTGぐんま とんやまち店,緑町,027-363-1515,自動車,,36.351207,139.011007,approx,geocoding.jp
ネッツトヨタ高崎 高崎かみなかい店,上中居町,027-324-5151,自動車,,36.328518,139.013771,approx,geocoding.jp
パックアール,日高市,027-388-8002,自動車,,36.355666,139.034686,approx,geocoding.jp
肥田自動車,並榎町,027-322-3198,自動車,,36.336711,138.995354,approx,geocoding.jp
フォルクスワーゲン高崎,東町,027-320-8711,自動車,,36.326238,139.014283,approx,geocoding.jp
フォルクスワーゲン高前,正観寺町,027-370-5111,自動車,,36.367289,139.021237,approx,geocoding.jp
富士スバル 高崎倉賀野店,倉賀野町,027-346-1361,自動車,,36.29916,139.03768,approx,geocoding.jp
富士スバル 高崎店,緑町,027-361-2301,自動車,,36.352073,139.008323,approx,geocoding.jp
堀内自動車ボデー,箕郷町和田山,027-371-5754,自動車,,36.381137,138.953367,approx,geocoding.jp
堀越モータース,吉井町長根,027-387-3176,自動車,,36.250243,138.968077,approx,geocoding.jp
ホンダカーズ群馬 高崎貝沢店,貝沢町,027-362-6336,自動車,,36.341118,139.026443,approx,geocoding.jp
ホンダカーズ群馬 高崎倉賀野店,倉賀野町,027-346-2670,自動車,,36.299399,139.036463,approx,geocoding.jp
ホンダカーズ群馬 高崎豊岡店,上豊岡町,027-381-6830,自動車,,36.341388,138.964509,approx,geocoding.jp
ホンダカーズ群馬 高崎中居店,上中居町,027-353-1177,自動車,,36.321683,139.031884,approx,geocoding.jp
ホンダカーズ群馬 高崎緑町店,緑町,027-362-2526,自動車,,36.35188,139.011295,approx,geocoding.jp
ホンダ販売,片岡町,027-322-2900,自動車,,36.317648,138.993321,approx,geocoding.jp
峯岸自動車,吉井町矢田,027-387-2314,自動車,,36.245927,138.99262,approx,geocoding.jp
三山整備,塚田町,027-373-1324,自動車,,36.38868,139.022662,approx,geocoding.jp
望月自動車,倉賀野町,027-346-2210,自動車,,36.295275,139.056283,approx,geocoding.jp
桃太郎車検,棟高町,027-372-6810,自動車,,36.385789,139.001589,approx,geocoding.jp
U-Select高崎,上並榎町,027-361-4017,自動車,,36.342507,138.993106,approx,geocoding.jp
ヨコタ イツモレンタカー高崎店,柴崎町,027-350-7878,自動車,,36.319529,139.047194,approx,geocoding.jp
ヨコタ ホリデー車検高崎,柴崎町,027-350-7878,自動車,,36.319407,139.047199,approx,geocoding.jp
リボルト高崎,聖石町,027-386-3232,自動車,,36.316408,138.998981,approx,geocoding.jp
ワイブロス高崎,片岡町,027-329-7200,自動車,,36.318637,138.99457,approx,geocoding.jp
石川写真工房,芝塚町,027-330-2525,写真撮影,,36.333053,139.013795,approx,geocoding.jp
市村写真館,上並榎町,027-362-6789,写真撮影,,36.342636,138.988986,approx,geocoding.jp
ウラノ写真館,寺尾町,027-323-1288,写真撮影,,36.294516,139.014302,approx,geocoding.jp
EGG/STUDIO EGG高崎,石原町,027-321-6543,写真撮影,,36.312594,138.994265,approx,geocoding.jp
金子写真館,あら町,027-322-2853,写真撮影,,36.322907,139.007767,approx,geocoding.jp
写真のミナミ,吉井町下長根,027-387-2373,写真撮影,,36.252177,138.982532,approx,geocoding.jp
スタジオ アカリ,上小塙町,027-381-5062,写真撮影,,36.358972,138.979716,approx,geocoding.jp
スタジオタナカ,宮元町,027-325-4649,写真撮影,,36.322831,139.005665,approx,geocoding.jp
トモヱ写真館,吉井町吉井,027-387-2691,写真撮影,,36.254855,138.985749,approx,geocoding.jp
Piro Photo Works,上並榎町,090-5821-3430,写真撮影,,36.342604,138.989189,approx,geocoding.jp
Ｐｈｏｔｏ Ｓｔｕｄｉｏ PARC,緑町,027-365-2468,写真撮影,,36.350976,139.004615,approx,geocoding.jp
フォトスタジオアリュージュ,島野町,027-381-6733,写真撮影,,36.342315,139.053473,approx,geocoding.jp
フォトスタジオ ツーショット,下小鳥町,027-363-7212,写真撮影,,36.348169,138.99121,approx,geocoding.jp
フォトスタジオヨシイ,中居町,027-352-6886,写真撮影,,36.319676,139.039529,approx,geocoding.jp
photo house TOPIC,山田町,027-335-6200,写真撮影,,36.332219,139.008915,approx,geocoding.jp
丸山写真館,金古町,027-373-2074,写真撮影,,36.41033,139.003058,approx,geocoding.jp
ヨコタフォトオフィス,大八木町,027-364-4133,写真撮影,,36.362456,139.005023,approx,geocoding.jp
赤坂酒店,吉井町吉井,027-387-2115,酒類,,36.252226,138.984016,approx,geocoding.jp
あだち酒店,上大類町,027-352-7729,酒類,,36.341634,139.029712,approx,geocoding.jp
五十嵐酒店,江木町,027-322-5746,酒類,,36.333794,139.020087,approx,geocoding.jp
内山商店,矢中町,027-346-1837,酒類,,36.307953,139.045809,approx,geocoding.jp
大久保酒店,下豊岡町,027-322-5520,酒類,,36.332633,138.986356,approx,geocoding.jp
大塚酒店,本町,027-322-4321,酒類,,36.330663,139.00447,approx,geocoding.jp
角田商店,筑縄町,027-388-9367,酒類,,36.483354,138.974775,approx,geocoding.jp
春日屋酒店,請地町,027-322-2476,酒類,,36.334654,139.003339,approx,geocoding.jp
酒のやまや 高崎店,上中居町,027-320-7060,酒類,,36.317681,139.026946,approx,geocoding.jp
酒の吉田屋,新町,0274-42-0456,酒類,,36.271765,139.110917,approx,geocoding.jp
十一屋酒店,吉井町吉井,027-387-3355,酒類,,36.252037,138.986676,approx,geocoding.jp
鈴木酒店,保渡田町,027-373-0556,酒類,,36.379248,138.974184,approx,geocoding.jp
須田商店,下大島町,027-343-2404,酒類,,36.350525,138.943911,approx,geocoding.jp
TAKASAKI WINE SHOP 橋本屋,連雀町,027-324-0141,酒類,,36.324718,139.007156,town,gsi
仲沢酒店,八千代町,027-328-4580,酒類,,36.321135,138.993401,approx,geocoding.jp
春川酒店,栄町,027-322-7484,酒類,,36.323187,139.014771,approx,geocoding.jp
本間 酒店,和田町,027-322-5060,酒類,,36.317401,139.010621,approx,geocoding.jp
依田商店,剣崎町,027-343-6833,酒類,,36.344884,138.961054,approx,geocoding.jp
リカーショップ やまじょう,倉渕町三ノ倉,027-378-2067,酒類,,36.427371,138.789543,approx,geocoding.jp
リカーハウス ナカヤ,京目町,027-352-5205,酒類,,36.346244,139.061977,approx,geocoding.jp
麻生商店,吉井町吉井,027-387-2027,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.252173,138.984942,approx,geocoding.jp
アバンセ 群馬町店,金古町,027-372-5778,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.406891,139.000852,approx,geocoding.jp
アピタ高崎店,矢中町,027-346-1001,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.30976,139.054443,approx,geocoding.jp
新井園茶店,成田町,027-322-5640,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,,36.332169,139.003394,approx,geocoding.jp
イオンスタイル高崎駅前,八島町,027-321-8111,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,OPA,36.323047,139.010631,approx,geocoding.jp
イオンリテール イオンスタイル高崎,棟高町,027-310-9500,食料品・スーパー・弁当・惣菜・お茶・コーヒー等,イオンモール,36.356853,139.008556,approx,geocoding.jp
